student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
93915,17.4,92.9,7.3,85.2,A
93916,5.2,75,8.8,67,C
93917,25.9,83.1,8.4,100,A
93918,14.2,71.6,6.5,97.6,A
93919,0.2,87.5,4.9,51.4,D
93920,14,85.5,6.9,77.5,B
93921,15.6,84.8,5.2,95.6,A
93922,18.8,87.1,6.8,89.3,A
93923,14.5,83.3,8.7,85.4,A
93924,11,66,5.3,75.6,B
93925,11.3,94.1,5.5,77.7,B
93926,15,91.9,6,77.3,B
93927,13.7,80,7.1,80.1,B
93928,29,78.4,4.8,100,A
93929,12.7,96,5.2,66.2,C
93930,9.6,75.4,3.9,62.3,C
93931,22.6,79.6,7.7,100,A
93932,15,76.8,8.4,93.9,A
93933,21.4,84,3.3,100,A
93934,14.4,79.5,5.6,100,A
93935,20,92.4,8.5,100,A
93936,23.8,79.8,8.7,100,A
93937,25,72.8,5.8,100,A
93938,20.3,77,7.6,100,A
93939,0.5,100,5.8,50.1,D
93940,4.4,71.6,4.2,51.7,D
93941,17.1,96.5,7.9,73.9,B
93942,4.8,92.2,5.3,58.2,C
93943,7.4,69.5,8.8,58.4,C
93944,21.3,78.9,5,100,A
93945,10.4,72.4,6.6,76.9,B
93946,11,92.2,7.1,80.6,B
93947,12.2,82.7,4.5,54.9,D
93948,23.5,82.6,5.1,100,A
93949,23.8,89.7,8.1,100,A
93950,31.4,88.3,5.9,100,A
93951,21,82.5,2.7,79.7,B
93952,26,70.8,7.8,100,A
93953,10.1,94.7,5.5,67.7,C
93954,5.1,85.4,8.7,71.2,B
93955,19.2,61.3,1.9,100,A
93956,13.7,69.6,1.8,66.7,C
93957,26.7,99,6.3,100,A
93958,12.3,71.7,5.8,78,B
93959,10.7,63.6,8.4,76.5,B
93960,12.9,100,4.9,82.7,B
93961,14.7,73.2,8.4,88.7,A
93962,15.2,100,5.9,87.5,A
93963,16.1,81.8,5.4,90.4,A
93964,24.4,83.3,6.3,85.1,A
93965,6.9,81,8.3,63.8,C
93966,21.2,73.4,9,90.8,A
93967,19.9,86.2,4.9,100,A
93968,17.2,95.8,8.6,100,A
93969,18.1,100,4.4,91.9,A
93970,11.9,74.8,10,100,A
93971,5.3,95.8,6.1,57.4,C
93972,17.7,90.8,5.5,100,A
93973,11.7,94.6,7.7,64.5,C
93974,19.1,81.3,5,100,A
93975,12.8,86.2,5.5,93.9,A
93976,21,78.5,2.9,100,A
93977,22.4,85.9,5.5,100,A
93978,21.5,100,4.4,100,A
93979,23.8,87.5,4.8,100,A
93980,14.9,93.4,6.8,95.5,A
93981,22,92.7,8.2,100,A
93982,12.4,91.9,3.7,80.7,B
93983,11.2,87.5,6.5,61.9,C
93984,15.6,82.1,3.4,96,A
93985,24.2,75.3,4.8,100,A
93986,13.6,83.5,4.8,77.8,B
93987,21.3,75.2,6.3,90.9,A
93988,8,85.5,4.4,65.3,C
93989,1.9,84.8,10,56.2,C
93990,11.6,95.9,3.9,69.8,C
93991,14.6,75.7,3.9,84.1,B
93992,22,62,5.2,100,A
93993,13.4,100,4.1,54.1,D
93994,26.3,82.6,5.7,100,A
93995,18.5,91.8,7.7,100,A
93996,13.4,86.2,10,82.7,B
93997,16.6,88.2,7.6,100,A
93998,7.6,78.4,9.3,86.6,A
93999,13.4,100,6,85.4,A
94000,13.8,73.5,4.1,83.4,B
94001,16.4,92.2,3.5,77.3,B
94002,13,79.7,3.5,63.2,C
94003,18.3,88.4,7.9,95.6,A
94004,3.7,88.9,6.7,55,C
94005,22.7,72.4,6.2,100,A
94006,14.8,86.1,6.8,88.3,A
94007,20.3,82.1,8.8,84.1,B
94008,22.3,68.5,7.3,100,A
94009,16.3,88.2,3.8,89.9,A
94010,21.1,85.8,8.8,100,A
94011,17.5,81.8,5.5,82.4,B
94012,17.2,79.4,3.2,100,A
94013,11.6,96,5.5,73.8,B
94014,23.5,86.2,5.7,100,A
94015,15.8,95.8,9,90.6,A
94016,24.8,86.9,4.9,100,A
94017,7.2,79.1,7.9,61.7,C
94018,10.8,81.9,7.8,100,A
94019,7.3,100,8.9,74.2,B
94020,22.6,78.6,5.9,100,A
94021,19.2,80.7,5.9,94.8,A
94022,4.2,83.5,6.5,62.2,C
94023,9.1,90,4.5,81,B
94024,7.1,75.4,1.7,64.9,C
94025,22.2,77.4,4.7,100,A
94026,23.5,83.1,5.2,100,A
94027,11.7,88.1,5.1,78.9,B
94028,0.5,89.5,4.4,33,F
94029,1.1,87.8,6.6,60.8,C
94030,24.2,92.8,1.6,92.5,A
94031,23.6,67.2,5.7,100,A
94032,25.9,81.3,6.1,100,A
94033,14.1,87.5,4.8,98.8,A
94034,0.6,71,3.5,55.2,C
94035,18.4,78.8,6.5,79,B
94036,11.6,73.5,5,91.2,A
94037,27.4,87,8.1,100,A
94038,19.8,96.6,8.3,90.6,A
94039,16.4,86.7,9.2,92.2,A
94040,12.2,95.7,8.1,75.9,B
94041,24.4,73,5.8,100,A
94042,10,73.5,2,69.4,C
94043,5.3,81.7,6.4,65.6,C
94044,15.6,70,8.8,81.8,B
94045,22.6,77.1,5.8,100,A
94046,26.5,85.6,7.3,100,A
94047,4,84.5,6.4,52,D
94048,23.9,89.2,5.4,100,A
94049,14.6,90.5,3.7,89.9,A
94050,20.7,99.3,6.3,100,A
94051,5,92.1,6.1,50.1,D
94052,12.3,88.5,4.9,68.5,C
94053,19.5,79.6,1.7,100,A
94054,15,86.4,4.3,92.6,A
94055,14.2,77.6,5,77.5,B
94056,12.6,82.6,7.4,69,C
94057,15,100,8.4,88.3,A
94058,15.2,68.1,5.3,81.1,B
94059,7.1,75,5.4,63.6,C
94060,11.1,88.3,8.1,78.6,B
94061,19.2,81.2,4.7,91.8,A
94062,14.1,82.4,9,64,C
94063,18.5,96.1,6.3,89.5,A
94064,13.8,90.9,2.8,99.5,A
94065,11,79.2,7,82.1,B
94066,22.2,95.4,8.8,98.8,A
94067,19.5,84.5,3.5,89.6,A
94068,14.2,79.5,5.8,98.2,A
94069,20.4,77.2,9.6,100,A
94070,19.3,100,7,94.4,A
94071,11,82.3,4.3,61.5,C
94072,16.2,98.6,2,79.2,B
94073,17.6,87.1,10,97.6,A
94074,18.4,92.2,5.1,91.2,A
94075,27.3,77.7,4.4,100,A
94076,19.5,56.6,5,97.7,A
94077,19.6,86.6,6.2,100,A
94078,7.4,81.3,7.3,88.6,A
94079,33.6,76.7,3,100,A
94080,6,92.4,5,83.9,B
94081,11.1,88.2,1.8,60.6,C
94082,11.4,76.2,10,69.4,C
94083,12.8,64.5,7.9,93.7,A
94084,8.9,72.9,9.4,69.1,C
94085,3.7,100,8.3,53.5,D
94086,23.3,87.3,6.2,100,A
94087,11.4,95.9,4.7,75.6,B
94088,0.2,68.2,4.8,46.3,D
94089,13,75.5,3.3,91.7,A
94090,18.1,88.4,6.1,93.5,A
94091,3.8,95.4,6.5,55.3,C
94092,19.3,96.5,9.4,100,A
94093,17.2,93.2,4,89.9,A
94094,8.9,91,5.5,81.4,B
94095,17,100,4.3,79.5,B
94096,26.4,84.4,4.9,100,A
94097,15.4,73.6,6.9,100,A
94098,11.5,91.4,5.1,90.5,A
94099,9.2,80.8,7.5,61.8,C
94100,27.7,70.7,5,100,A
94101,13.5,83,7.9,85.7,A
94102,13.3,62.3,2.5,91.9,A
94103,21.2,77.4,5.3,100,A
94104,19,80.1,10,99.2,A
94105,5.4,94.7,3.9,52.9,D
94106,16.4,91.4,4.7,85.9,A
94107,11.6,92,1.4,92,A
94108,23.2,84.7,5,97.7,A
94109,6.9,74.1,5.4,71,B
94110,20.6,90.1,7.3,100,A
94111,1.3,84,6.1,39.8,F
94112,19.5,82.3,6.4,100,A
94113,20.4,91.5,8.8,100,A
94114,8.7,85.5,3.8,57.3,C
94115,21.1,71.9,8.1,100,A
94116,14.1,88.6,5.7,99.4,A
94117,0,77.7,7.4,64.1,C
94118,17.1,69.7,8.1,100,A
94119,9.4,63.3,6.7,76.7,B
94120,21.5,88.2,2.9,83.4,B
94121,24.2,84.5,7.7,100,A
94122,12.1,67.8,4.2,84.7,B
94123,7.4,81.2,3.1,80.5,B
94124,14.8,85.2,5.3,82.8,B
94125,20.1,90.1,5,81.4,B
94126,10.7,91.1,7.5,85.6,A
94127,18.2,95.6,7.6,100,A
94128,21.3,74.7,2.9,100,A
94129,22.9,68.8,8.9,100,A
94130,17.7,96,5.6,99.9,A
94131,2.9,88,1.9,49.7,D
94132,12.9,100,7.9,74.5,B
94133,13.5,100,6.9,72.7,B
94134,15.6,83.9,7.6,98,A
94135,0,90.7,3.1,42.2,D
94136,9.4,76.8,6.3,65.5,C
94137,13.7,96.6,5.2,90.3,A
94138,18.1,83.5,5.7,92.6,A
94139,30.8,73,4.8,100,A
94140,19.6,92.6,7.2,82.5,B
94141,8,67,4.2,48.1,D
94142,9.2,87.4,5.6,45.5,D
94143,10.2,83.4,3.6,70.3,B
94144,12.3,66.7,8.4,84,B
94145,16.6,80.2,8.5,97.7,A
94146,8.4,83.4,4.7,72.4,B
94147,13.5,75.2,8.1,87.3,A
94148,13.6,69.5,4.5,88.9,A
94149,17.4,86.3,7.5,87.3,A
94150,12.1,77.1,7.5,67.8,C
94151,9.6,87.6,3.4,72.3,B
94152,10.1,75,6.6,83.9,B
94153,17.7,72.4,7.3,91.3,A
94154,9.9,87.6,8.9,79,B
94155,19.9,83.9,6.3,100,A
94156,17.6,91,3.2,100,A
94157,7.4,81.7,6.5,57.6,C
94158,23.7,82.2,9,88.3,A
94159,15.6,85.4,8.2,86.7,A
94160,10.3,68.1,2.1,61.3,C
94161,27.8,89,8.4,100,A
94162,14.9,100,7.2,85.4,A
94163,17.5,90.3,6.8,97.4,A
94164,15.1,91.3,1.8,83.4,B
94165,25.1,85.6,4.7,100,A
94166,27.5,77.6,8,99.8,A
94167,16.8,98.3,5.2,77.2,B
94168,15.5,72.9,2.9,96.2,A
94169,21.5,80.6,7.5,100,A
94170,11.6,83.1,6.1,81.3,B
94171,16.7,80.7,3.8,76.2,B
94172,10.4,94.7,6.8,87.3,A
94173,28.2,80.8,6.6,97.3,A
94174,22.6,80.4,7.9,100,A
94175,27.5,92.3,7.8,100,A
94176,11.6,90.5,5.5,72.5,B
94177,21.4,82.9,6.3,100,A
94178,18,100,6.9,100,A
94179,17.1,100,5.2,85.3,A
94180,26.6,91,1.8,100,A
94181,8.6,100,6.9,85.3,A
94182,10.8,82.5,6.2,90.3,A
94183,11.3,100,6.9,84.5,B
94184,4.9,75.2,8.7,55.6,C
94185,1.1,78.5,5.6,39.4,F
94186,13.8,87,6.5,62.6,C
94187,20.2,94.8,8.5,89.4,A
94188,13.4,65.5,2.5,93.4,A
94189,9.3,79.7,8.3,70.3,B
94190,23.5,72.5,2.9,99.5,A
94191,7.1,80.8,10,66.8,C
94192,2.1,100,10,53.8,D
94193,4.3,78.5,3.6,47.1,D
94194,25.9,87.8,5.1,100,A
94195,13.6,82.6,4.2,76.8,B
94196,23.9,98.6,7.1,100,A
94197,23.5,77.1,5.9,97.3,A
94198,1.5,94.5,6.7,46.2,D
94199,15.4,80.3,6.4,82.8,B
94200,20.4,97.4,7.6,96,A
94201,7.5,74.9,6.5,76,B
94202,6,93,3.8,61,C
94203,18.5,90.8,7.4,100,A
94204,6.6,90.9,5.9,63.9,C
94205,17,84.9,6.3,98.3,A
94206,20.3,78,7.7,100,A
94207,21.2,93.6,3.8,100,A
94208,20.6,84.6,5.3,100,A
94209,24,95.3,5.9,100,A
94210,8,78.4,9.3,82.7,B
94211,26.8,100,8.6,100,A
94212,11.4,83.8,8.3,91.2,A
94213,7.4,84.3,8,82.4,B
94214,22.5,96.8,5.2,89.1,A
94215,19.3,93.4,5.4,100,A
94216,3.1,92.5,3.3,51.4,D
94217,21.1,87.5,4.8,97.5,A
94218,17,89.8,4.1,77.2,B
94219,15.2,79.1,7.8,100,A
94220,11.7,88.9,6,90.5,A
94221,24.2,89.6,6.3,100,A
94222,26.1,84.6,9,100,A
94223,19.5,83.7,5.3,100,A
94224,6.3,74.9,8.6,58.5,C
94225,6.4,100,3.2,56.1,C
94226,9.2,79.6,4.9,71.5,B
94227,21.7,76.5,5.1,91.3,A
94228,12.7,100,7,69.6,C
94229,19.3,85.3,3.7,91.9,A
94230,10.8,88.8,5.5,69.8,C
94231,24.8,100,6.8,100,A
94232,6.9,81.5,4.8,74,B
94233,13.4,76.6,3.9,90.7,A
94234,13.3,84.7,5.4,86.5,A
94235,19.8,82.1,5.4,100,A
94236,17.5,93,5.6,92.1,A
94237,25.4,86.7,4.4,99.5,A
94238,24.1,73.3,7.7,100,A
94239,10.1,100,4,89,A
94240,15.3,86.2,6.8,78.1,B
94241,14.9,77.2,7.7,85.2,A
94242,11.2,95.2,6.8,72,B
94243,4.2,95.5,8.5,59.8,C
94244,14.9,100,6.1,86,A
94245,21.1,79.5,7,100,A
94246,16.4,93.4,2.9,86.5,A
94247,17.4,77,7.6,93.6,A
94248,25,66.9,5.3,100,A
94249,8.9,88.2,7.2,82.7,B
94250,9.4,65.9,5.7,79.3,B
94251,12,100,6.6,76.1,B
94252,22.5,93.1,5.8,100,A
94253,21.3,86.6,8.1,100,A
94254,16.9,91.1,5.9,93.7,A
94255,25,92.2,7.9,100,A
94256,8.5,75.4,4.7,62.9,C
94257,12,88.4,9.3,82.5,B
94258,17.5,79.8,9.7,83.9,B
94259,13.6,92.1,7.2,91.9,A
94260,20.9,98.2,5.4,100,A
94261,27.1,80.4,3.9,100,A
94262,14.4,84.7,10,100,A
94263,17.9,74.2,5.5,100,A
94264,21.5,73.6,8.8,87.9,A
94265,20.4,99.2,8.7,98.6,A
94266,27.4,81.3,3.4,100,A
94267,17.9,95.2,5.2,96.1,A
94268,15.4,88.8,1.6,92.4,A
94269,8.2,64.1,8,59.5,C
94270,17.5,75.7,5.5,92,A
94271,8.6,71.5,5.2,82.9,B
94272,8.3,81.2,7.6,73.8,B
94273,17.9,97.1,8.2,100,A
94274,12.7,84.5,4.8,56.6,C
94275,0,77.6,7.1,52.6,D
94276,31.3,86.7,8.4,100,A
94277,4.8,86.3,5.4,76.5,B
94278,13.2,95.2,7.4,87.4,A
94279,6.7,82.1,4.7,62.3,C
94280,13.2,100,4,78,B
94281,11.9,81,4.9,71.3,B
94282,10.3,91.6,5.6,83.4,B
94283,14.3,72.3,1.9,86.2,A
94284,7.6,78,7.3,71.1,B
94285,18.8,76.2,4.7,99.6,A
94286,18,91.7,3.9,100,A
94287,15.5,96.2,4.6,74,B
94288,18.8,99.9,4.1,100,A
94289,22.2,97.2,6.2,100,A
94290,5.2,87.7,6,54.6,D
94291,26.3,77.2,6.1,100,A
94292,26.7,95.1,8.6,100,A
94293,21,97.2,6.6,100,A
94294,12.7,73.3,6.7,77.1,B
94295,29.9,82.6,9.2,100,A
94296,22.8,86.7,5.8,100,A
94297,4.5,74.6,8.5,68.7,C
94298,12.4,88.1,4.5,74.1,B
94299,19.2,90.9,6.6,97.5,A
94300,6.1,68.1,4.7,42.3,D
94301,22.7,88.2,5.2,100,A
94302,13.6,90.9,4.8,91.4,A
94303,8.1,75.2,3.9,65.7,C
94304,13.8,87.4,4.5,77.7,B
94305,11.1,96.6,10,100,A
94306,3,70.5,5.1,51.6,D
94307,14.7,86.6,5.9,89.5,A
94308,12.1,91,5.9,91.7,A
94309,15.8,95.3,8,81.4,B
94310,7.4,69.8,3.6,55.8,C
94311,16.1,75,8.7,74.6,B
94312,31.9,81.4,7.2,100,A
94313,6.3,97.5,4.7,75.1,B
94314,15.5,86.2,8.2,100,A
94315,17.2,88.5,7.1,95.2,A
94316,15.5,99.9,5.3,92.9,A
94317,14.8,83.4,4.8,83.4,B
94318,15.5,65.1,4.4,86.5,A
94319,12,88,8.7,74.3,B
94320,26.8,82,5.1,100,A
94321,17.9,96.7,6.8,100,A
94322,10.6,80.4,5.7,80.9,B
94323,23.5,74.5,4.2,100,A
94324,9.9,83,3.6,73.3,B
94325,7.1,82.4,7,84.4,B
94326,12.1,74.3,5.7,68.6,C
94327,25,75.2,5.8,100,A
94328,7.2,69.7,4.8,52,D
94329,13,91.5,5.5,90.6,A
94330,10.9,100,9,66.2,C
94331,21,92.3,8,99.9,A
94332,7.5,74,5.6,84.4,B
94333,19.4,72.8,4.3,90.9,A
94334,5.7,85.3,5,78.1,B
94335,22.7,93.7,5.8,100,A
94336,18.9,86.8,7.6,97.6,A
94337,20.1,100,6.2,87.6,A
94338,16.3,86.2,4.1,84.7,B
94339,7.5,78.1,2.4,90.7,A
94340,20.6,85.5,8,100,A
94341,19.1,76.3,4.3,100,A
94342,9.7,78.6,5.3,86.3,A
94343,6.3,69,7.3,92.9,A
94344,15.5,90.2,8,73,B
94345,16,80.5,7.4,82.8,B
94346,20.1,96.6,6.5,82.1,B
94347,10.6,100,3.7,82.4,B
94348,17.7,100,9.2,100,A
94349,21.9,84.7,10,100,A
94350,0.4,72.4,5.9,45.9,D
94351,0,81.1,6.7,48.3,D
94352,16.2,89.6,9.2,99.6,A
94353,17,65.1,4.9,100,A
94354,10.6,72.1,6.6,82.3,B
94355,4.6,100,5.3,53.7,D
94356,27.8,86.9,5.2,100,A
94357,15.5,81.4,3.6,93,A
94358,15.8,72.1,5.3,94.4,A
94359,11.5,80.8,4.2,61.9,C
94360,13.9,90.3,5.2,75.7,B
94361,13.1,96.8,3.9,60.4,C
94362,24.6,96.2,2.9,100,A
94363,32.4,81.9,4.2,100,A
94364,9.5,91,1.4,82.8,B
94365,22.6,71.5,8.7,100,A
94366,26.3,93.9,6.9,100,A
94367,9.2,71.5,5.9,84.1,B
94368,11.1,78.5,5.7,96.5,A
94369,6.6,90.1,5.5,71.5,B
94370,10.8,81.8,10,75.4,B
94371,8.9,87.1,7.5,74.7,B
94372,13.5,93.6,5,94.6,A
94373,6.1,88.7,6.3,60.4,C
94374,19.2,87.8,6.5,100,A
94375,20.9,100,2,91.2,A
94376,12,93.9,2,58,C
94377,7.5,97.4,6.7,69.3,C
94378,16.4,73.3,6.5,85.8,A
94379,16.9,68.7,3.7,89.1,A
94380,10,82.6,6.5,73.8,B
94381,12.1,66.2,7,90.5,A
94382,11.7,70,4.8,71.9,B
94383,20.6,86,4.9,100,A
94384,16.4,83.6,6.7,98.2,A
94385,2.2,70.8,7.4,47.8,D
94386,31.7,74.2,5.5,100,A
94387,12,81.9,4.2,73.6,B
94388,20.3,70.5,5.7,100,A
94389,15.4,81,6.7,87,A
94390,11.5,80.9,4.4,82.8,B
94391,21.7,79.2,6.9,99.1,A
94392,27.6,81,7.6,100,A
94393,7.2,78.4,4.5,67.1,C
94394,9.5,72.4,3,74.4,B
94395,25.8,62.9,4.6,100,A
94396,29.5,100,7.8,100,A
94397,17.6,90.8,2.3,91.9,A
94398,24.4,77.3,9.8,100,A
94399,11.7,65.6,7.4,82.4,B
94400,3.3,72.7,6,56,C
94401,14.5,91.9,7.5,83.5,B
94402,25,87.1,7.4,100,A
94403,10,84.4,7.6,66.8,C
94404,26.3,61.5,4.3,100,A
94405,23.7,83.6,8,95.1,A
94406,16.2,77.9,6,83.9,B
94407,35.1,83,6.7,100,A
94408,13.9,81,4.7,66.8,C
94409,5.9,89.7,7.6,43.2,D
94410,12.7,86.2,6.3,78.9,B
94411,17.6,83.9,6.3,90.8,A
94412,10.3,87.2,4.6,61.1,C
94413,10.2,94.1,5.7,91.2,A
94414,18.4,82.2,2.7,88.4,A
94415,21,96.3,7.9,89.1,A
94416,17.1,99.4,6,100,A
94417,14.7,97.5,5.5,91,A
94418,11,93.4,3.7,79.4,B
94419,10,85.8,7.8,68.8,C
94420,13.2,90.5,5.3,83.9,B
94421,6.2,71.2,4.9,70.5,B
94422,10.8,84.5,6.2,77.1,B
94423,17.2,100,7.5,100,A
94424,6.9,79.6,7.8,67.3,C
94425,0.5,88.9,1.5,51.5,D
94426,11.8,92.5,7,82,B
94427,6.6,78.5,6.6,89,A
94428,11.3,82.2,7.3,78.2,B
94429,20.9,81.5,7.5,100,A
94430,20.9,82.7,6.8,100,A
94431,14.6,94.3,8,92.1,A
94432,19,65.3,7,95.8,A
94433,28.8,76.2,2.3,100,A
94434,13.2,91.7,5.5,85.3,A
94435,8.2,88.8,5.8,74,B
94436,19.7,68.4,3.6,100,A
94437,11.5,92.4,6.2,67.4,C
94438,7.4,72.4,6.8,57.3,C
94439,13.3,74,4.4,82.6,B
94440,17.8,88.2,5.4,100,A
94441,17.5,92.6,5.5,100,A
94442,5.3,70.6,8.4,62.4,C
94443,18,67.1,5.7,100,A
94444,4.8,91,6.5,60.4,C
94445,6,66.3,3.8,45.9,D
94446,24.4,100,5.8,100,A
94447,3,93.9,7.1,50.5,D
94448,0,87,7.4,49.1,D
94449,18.1,71.7,8.8,90.9,A
94450,10.8,96.9,6.5,76,B
94451,12.3,83.4,5.2,57.3,C
94452,25.4,67.2,4,100,A
94453,22.5,100,5.8,100,A
94454,21.5,69.3,7.6,80.4,B
94455,15.2,84.3,4.5,92.9,A
94456,18.6,89.1,5.1,100,A
94457,11.6,71.8,7,60,C
94458,10.7,92.6,5.8,100,A
94459,15,78.4,7.2,79.4,B
94460,19.2,86.6,7.5,100,A
94461,25.9,76.4,7.5,100,A
94462,22.5,77.8,2.4,100,A
94463,19.7,92.1,6.8,100,A
94464,14.2,78,6.6,88.8,A
94465,13.2,91.4,7.7,92,A
94466,16.6,88.5,6.8,100,A
94467,16.2,86.4,7.1,86.4,A
94468,7.5,100,3.3,72.5,B
94469,12.4,96,6.9,78.2,B
94470,15.2,89,7.3,79.8,B
94471,19.5,100,2.6,80.1,B
94472,14.6,83.6,6.1,95.8,A
94473,28.5,85,3.5,100,A
94474,10.7,79,8.9,81.6,B
94475,16.7,90.7,0.9,95.2,A
94476,14.1,78.8,5.8,87.6,A
94477,17.9,72.8,3.3,97.6,A
94478,15.1,92.2,2.8,99.9,A
94479,12.8,89.4,5.9,77.1,B
94480,18.9,92.3,3.4,89.3,A
94481,9.3,96.7,5,66.6,C
94482,5.8,66,7.7,80.5,B
94483,21.7,95.4,4.4,100,A
94484,15.2,78.1,6.5,86.9,A
94485,25.5,91.8,5.8,100,A
94486,15.1,67.9,9,90.6,A
94487,4.8,100,7.3,50,D
94488,18,100,6.1,99.3,A
94489,2.5,100,6.7,50.1,D
94490,3.7,94.7,5.6,77.4,B
94491,15.1,84.6,6.8,94.6,A
94492,16.4,81.9,10,87.1,A
94493,15.9,77,4.3,85.9,A
94494,9.7,94.2,4.9,97.3,A
94495,9.4,81.8,4.7,71.5,B
94496,33.9,100,7.5,100,A
94497,7.1,87.1,5.9,65.8,C
94498,9.4,76.9,5.3,74.1,B
94499,25.2,82,6.2,96,A
94500,9.4,85.6,5.4,72.2,B
94501,13.2,87.9,5,84.2,B
94502,15.3,96.1,9.2,90.7,A
94503,12.6,84.6,4.3,84.2,B
94504,23,80.7,5.8,100,A
94505,22.1,80.5,9.3,88.2,A
94506,20.4,85.2,6.8,91.6,A
94507,25.2,83.6,5.9,100,A
94508,14.2,64.5,8,71.4,B
94509,23.9,81.7,6.4,98.3,A
94510,18.3,71.6,9.7,87.6,A
94511,8.6,74.7,4.1,76.8,B
94512,18.5,84.3,9.1,91.9,A
94513,11.9,73.6,5.5,97.1,A
94514,4.4,85.5,5.6,78.7,B
94515,4.4,97.5,3.2,61,C
94516,8.3,73,6.6,74.7,B
94517,25.9,97.7,6.1,100,A
94518,0,82.1,5,50.3,D
94519,13.1,90.9,5.8,74.9,B
94520,18.8,78.9,9.1,100,A
94521,14,84.7,6.3,77.4,B
94522,12.6,92.5,4.6,100,A
94523,9.3,78.1,9.6,78.9,B
94524,25.3,75,6.8,100,A
94525,11.8,95.2,4.4,61.3,C
94526,6.4,74.7,2.3,81.8,B
94527,11.5,81.9,5.7,79.3,B
94528,16.9,78.7,4.2,89.1,A
94529,9.6,66,6.3,74.3,B
94530,17.9,73.4,6.5,100,A
94531,14.7,97.6,4.8,68.5,C
94532,17.6,65.8,7,86.4,A
94533,24.8,76.8,4.6,100,A
94534,2.5,97.8,6.8,51.6,D
94535,12.1,91.4,7.2,67.1,C
94536,8.8,90.6,6.9,77,B
94537,9.9,86.1,6.1,78.3,B
94538,15.8,74.4,4.6,71.3,B
94539,14.9,71.7,6.9,89.8,A
94540,3.1,82.7,4.7,67.2,C
94541,6.6,92.9,3.9,73.4,B
94542,22.8,80.3,3,86,A
94543,5.4,71,3.5,71.4,B
94544,19.8,73,7.7,100,A
94545,1.5,84.2,5.3,43.3,D
94546,3.6,91.9,4.8,50.5,D
94547,18.6,91.7,5.2,89,A
94548,25.5,92.8,6.2,95.7,A
94549,21.7,86.5,5.9,100,A
94550,11.3,79.6,5.2,71,B
94551,9.7,97.6,4.8,93,A
94552,18,100,4.4,92.1,A
94553,3.6,91.6,9,39.1,F
94554,18.1,73.8,5.3,76.5,B
94555,11.1,86.8,5.4,80.7,B
94556,26.4,100,9.1,100,A
94557,17.1,100,5.3,88.7,A
94558,13.8,88,8.6,75.7,B
94559,16.6,94.7,3.2,97.3,A
94560,12.5,88,2.9,79.5,B
94561,18.5,64.8,10,89.5,A
94562,8.8,100,6.5,79.6,B
94563,22.5,80.1,5.1,92,A
94564,12.5,74.9,8.2,67,C
94565,20.8,76.3,8.6,83.1,B
94566,20.4,84.2,8.7,100,A
94567,16.1,82.3,6.3,92.6,A
94568,19.8,95.5,7.1,100,A
94569,11.9,80.6,4.2,77.6,B
94570,19.5,99.7,5.9,70.8,B
94571,3.8,80.7,4.6,68.5,C
94572,7.6,89.2,7.2,56.8,C
94573,13.7,77.4,5.3,86.3,A
94574,1.8,92.3,6.2,49,D
94575,15.6,84.3,6.9,92.7,A
94576,29.8,82.9,5.9,100,A
94577,10,100,7.7,55.6,C
94578,15.3,83.3,4.1,100,A
94579,8.3,100,2.5,57.5,C
94580,22.6,82.6,10,82.3,B
94581,13.4,89.1,7.5,100,A
94582,14.9,93.4,7.8,84.6,B
94583,13.5,76.9,7.8,71.2,B
94584,13.2,77.2,4.5,84.6,B
94585,6.4,88.5,10,39.2,F
94586,16.3,80.1,5.2,95.6,A
94587,13.2,78.3,1.2,55.2,C
94588,4.6,99.6,4.5,70.6,B
94589,2.1,83.9,5.9,54.5,D
94590,13.8,79.1,3.9,78.9,B
94591,12.9,91.8,7.5,91,A
94592,5.8,85.9,6.6,67.5,C
94593,20.8,95.9,4.7,89.7,A
94594,11.3,92.3,5.7,71.7,B
94595,18.9,85.8,4.3,100,A
94596,9.1,100,7.5,68.2,C
94597,12.4,86.8,5.2,62.2,C
94598,10.8,75.4,8.1,80.9,B
94599,12.3,82.4,6.1,72,B
94600,16.6,87.9,4.4,91.5,A
94601,13.1,79.4,5.8,87.1,A
94602,19.4,88.8,7.1,100,A
94603,6.9,77.1,5.5,66.8,C
94604,9.9,93.5,9.5,86.4,A
94605,17.4,100,5.6,87,A
94606,21.3,77,8,100,A
94607,15.6,87.1,2.7,83.6,B
94608,20.2,99.6,9.6,100,A
94609,8.8,82,6.9,64.9,C
94610,11.6,82.6,6.6,83.3,B
94611,19,87.1,8.1,91.6,A
94612,12.5,73.6,8.4,75.3,B
94613,11.8,96.4,5.4,71.1,B
94614,12.3,83.3,4.9,99.9,A
94615,6.5,100,6.6,55.1,C
94616,7.6,67,4.7,81.5,B
94617,10.2,91.1,4.7,66.1,C
94618,25,100,2.5,100,A
94619,12,100,3.5,79.8,B
94620,12.5,68,4.9,76.3,B
94621,19.7,79.4,6.8,100,A
94622,15,72.3,5,76.9,B
94623,11.6,80.1,6.8,86.4,A
94624,14.4,81.2,5.8,100,A
94625,8.6,75.7,4,54.9,D
94626,6.6,85.2,8.8,64.2,C
94627,21.8,87.1,6.8,100,A
94628,17.2,72.3,3.9,100,A
94629,1.4,92.8,5,65.2,C
